,accelX,accelY,accelZ
0,-0.65234375,0.02978515625,-0.0849609375
1,-0.6044921875,0.05859375,-0.06201171875
2,-0.630859375,0.104248046875,-0.03271484375
3,-0.57080078125,0.1005859375,-0.02978515625
4,-0.59423828125,0.09912109375,-0.03173828125
5,-0.595458984375,0.086669921875,-0.046875
6,-0.647216796875,0.080322265625,-0.05224609375
7,-0.73681640625,0.102783203125,-0.07275390625
8,-0.8837890625,0.122314453125,-0.091796875
9,-1.04296875,0.158935546875,-0.1044921875
10,-1.22705078125,0.20458984375,-0.1162109375
11,-1.083251953125,0.158935546875,-0.13916015625
12,-1.031982421875,0.11474609375,-0.125244140625
13,-1.47119140625,0.2490234375,-0.104736328125
14,-1.5625,0.24169921875,-0.076171875
15,-1.193359375,0.1357421875,-0.031982421875
16,-1.2646484375,0.07373046875,0.034912109375
17,-1.068115234375,-0.092529296875,0.12451171875
18,-0.94580078125,-0.235595703125,0.19775390625
19,-1.030029296875,-0.16015625,0.237548828125
20,-1.089599609375,-0.109619140625,0.241455078125
21,-0.978271484375,-0.127197265625,0.221435546875
22,-0.983642578125,-0.015380859375,0.19189453125
23,-0.9384765625,0.052734375,0.1435546875
24,-0.848876953125,0.06884765625,0.113037109375
25,-0.788818359375,0.09765625,0.078125
26,-0.79736328125,0.117431640625,0.034912109375
27,-0.72021484375,0.128173828125,0.01611328125
28,-0.689453125,0.1552734375,-0.023193359375
29,-0.698974609375,0.17724609375,-0.0556640625
30,-0.722900390625,0.195556640625,-0.054443359375
31,-0.73876953125,0.205810546875,-0.069091796875
32,-0.724609375,0.208984375,-0.06591796875
33,-0.746337890625,0.238525390625,-0.063232421875
34,-0.761474609375,0.239501953125,-0.053955078125
35,-0.73193359375,0.233642578125,-0.02587890625
36,-0.768798828125,0.24365234375,0.0078125
37,-0.7158203125,0.242431640625,-0.00927734375
38,-0.864013671875,0.248046875,-0.014404296875
39,-1.02783203125,0.27392578125,-0.013427734375
40,-1.033447265625,0.2861328125,-0.02294921875
41,-1.094482421875,0.292724609375,-0.034423828125
42,-1.020751953125,0.270263671875,-0.060302734375
43,-1.103515625,0.322998046875,-0.119384765625
44,-1.488525390625,0.47021484375,-0.154052734375
45,-1.2001953125,0.40087890625,-0.20654296875
46,-0.91650390625,0.29833984375,-0.267578125
47,-1.00341796875,0.2099609375,-0.361572265625
48,-0.95849609375,0.08251953125,-0.417724609375
49,-0.99755859375,0.01904296875,-0.45654296875
50,-1.11767578125,0.001953125,-0.490478515625
51,-1.118408203125,-0.03466796875,-0.5087890625
52,-1.126220703125,-0.03564453125,-0.49462890625
53,-1.128173828125,-0.013427734375,-0.47021484375
54,-1.064453125,-0.002685546875,-0.441650390625
55,-0.9892578125,0.0205078125,-0.40283203125
56,-0.915771484375,0.0400390625,-0.355224609375
57,-0.86767578125,0.056396484375,-0.302001953125
58,-0.790771484375,0.05322265625,-0.246826171875
59,-0.687255859375,0.0458984375,-0.1904296875
60,-0.637451171875,0.054443359375,-0.152099609375
61,-0.645751953125,0.075927734375,-0.115966796875
62,-0.656982421875,0.0888671875,-0.095458984375
63,-0.652099609375,0.08984375,-0.098388671875
64,-0.644287109375,0.07568359375,-0.100830078125
65,-0.64794921875,0.05419921875,-0.113037109375
66,-0.671630859375,0.054931640625,-0.127685546875
67,-0.715087890625,0.09814453125,-0.1611328125
68,-0.78955078125,0.15673828125,-0.2001953125
69,-0.91552734375,0.21142578125,-0.233642578125
70,-0.95703125,0.22119140625,-0.251708984375
71,-1.103759765625,0.227783203125,-0.247802734375
72,-1.10888671875,0.18994140625,-0.244873046875
73,-0.94482421875,0.10595703125,-0.20458984375
74,-1.09814453125,0.13525390625,-0.186279296875
75,-1.572021484375,0.266357421875,-0.182373046875
76,-1.446533203125,0.26025390625,-0.1748046875
77,-1.140625,0.255615234375,-0.10009765625
78,-1.1796875,0.260986328125,-0.037841796875
79,-0.888916015625,0.1123046875,0.047119140625
80,-0.99267578125,0.0439453125,0.126708984375
81,-1.0380859375,-0.010009765625,0.177734375
82,-0.988037109375,-0.071533203125,0.2099609375
83,-1.033447265625,-0.05712890625,0.19970703125
84,-0.962890625,-0.038818359375,0.17919921875
85,-0.9755859375,-0.00732421875,0.15771484375
86,-0.912353515625,0.006103515625,0.122314453125
87,-0.83056640625,-0.007080078125,0.0751953125
88,-0.732421875,-0.0234375,0.02294921875
89,-0.677978515625,-0.008544921875,-0.016845703125
90,-0.7177734375,0.031982421875,-0.04443359375
91,-0.739990234375,0.067138671875,-0.0673828125
92,-0.74755859375,0.09033203125,-0.080810546875
93,-0.753173828125,0.0966796875,-0.0869140625
94,-0.75927734375,0.099609375,-0.059814453125
95,-0.729736328125,0.09326171875,-0.064453125
96,-0.713623046875,0.080322265625,-0.05419921875
97,-0.69677734375,0.066162109375,-0.038330078125
98,-0.7451171875,0.06787109375,-0.04296875
99,-0.906982421875,0.094970703125,-0.043701171875
100,-1.0302734375,0.130859375,-0.05712890625
101,-1.06298828125,0.155517578125,-0.0556640625
102,-1.1796875,0.169921875,-0.08056640625
103,-1.044189453125,0.11279296875,-0.107421875
104,-1.1064453125,0.14501953125,-0.135009765625
105,-1.438232421875,0.24755859375,-0.15673828125
106,-1.48583984375,0.233642578125,-0.199951171875
107,-0.96533203125,0.1572265625,-0.243896484375
108,-1.053955078125,0.133544921875,-0.364501953125
109,-0.8583984375,0.054443359375,-0.440185546875
110,-0.849853515625,0.05615234375,-0.5205078125
111,-1.0986328125,0.1435546875,-0.5634765625
112,-1.036865234375,0.13916015625,-0.604736328125
113,-1.0810546875,0.12841796875,-0.58447265625
114,-1.09521484375,0.12841796875,-0.55322265625
115,-1.003662109375,0.076904296875,-0.509765625
116,-0.97607421875,0.068603515625,-0.453857421875
117,-0.9375,0.054443359375,-0.396728515625
118,-0.81884765625,0.045166015625,-0.34130859375
119,-0.765625,0.054443359375,-0.29052734375
120,-0.68798828125,0.0595703125,-0.2333984375
121,-0.640625,0.073486328125,-0.195556640625
122,-0.653564453125,0.10791015625,-0.171630859375
123,-0.641845703125,0.12646484375,-0.160888671875
124,-0.62890625,0.138916015625,-0.15283203125
125,-0.649658203125,0.15869140625,-0.15673828125
126,-0.660400390625,0.160888671875,-0.168701171875
127,-0.697998046875,0.16357421875,-0.1708984375
128,-0.730224609375,0.158447265625,-0.177001953125
129,-0.814208984375,0.17529296875,-0.17724609375
130,-0.896484375,0.189208984375,-0.182861328125
131,-1.00244140625,0.2080078125,-0.196533203125
132,-1.189453125,0.244140625,-0.208740234375
133,-1.070068359375,0.196533203125,-0.2236328125
134,-1.014404296875,0.13671875,-0.22021484375
135,-1.201171875,0.170166015625,-0.23046875
136,-1.533447265625,0.224609375,-0.19970703125
137,-1.28173828125,0.159912109375,-0.135009765625
138,-1.075927734375,0.0166015625,-0.0400390625
139,-0.955810546875,-0.10791015625,0.05078125
140,-0.858642578125,-0.2041015625,0.12255859375
141,-1.049072265625,-0.175537109375,0.135009765625
142,-1.028076171875,-0.16259765625,0.115966796875
143,-1.0859375,-0.119873046875,0.068359375
144,-1.0712890625,-0.054931640625,-0.001220703125
145,-0.99951171875,0.00244140625,-0.054931640625
146,-0.989501953125,0.040283203125,-0.08154296875
147,-0.946533203125,0.05810546875,-0.09521484375
148,-0.869873046875,0.0458984375,-0.109130859375
149,-0.787353515625,0.05517578125,-0.1162109375
150,-0.75341796875,0.075927734375,-0.125732421875
151,-0.74267578125,0.10107421875,-0.125732421875
152,-0.75048828125,0.1279296875,-0.1240234375
153,-0.738525390625,0.13427734375,-0.1318359375
154,-0.70947265625,0.138671875,-0.118408203125
155,-0.69189453125,0.1396484375,-0.109375
156,-0.6669921875,0.132568359375,-0.09814453125
157,-0.664306640625,0.12841796875,-0.1015625
158,-0.650634765625,0.12060546875,-0.107666015625
159,-0.71240234375,0.131103515625,-0.1044921875
160,-0.861083984375,0.159423828125,-0.1025390625
161,-0.974853515625,0.177490234375,-0.1142578125
162,-1.0859375,0.197998046875,-0.13232421875
163,-1.190185546875,0.22314453125,-0.142333984375
164,-1.07275390625,0.169189453125,-0.187255859375
165,-1.059326171875,0.1494140625,-0.220703125
166,-1.2802734375,0.21337890625,-0.243408203125
167,-1.69677734375,0.26708984375,-0.25048828125
168,-0.955078125,0.1083984375,-0.296142578125
169,-0.695556640625,0.026611328125,-0.367431640625
170,-0.885498046875,0.013916015625,-0.483642578125
171,-0.805419921875,0.013671875,-0.50732421875
172,-1.153564453125,0.09423828125,-0.562744140625
173,-1.01806640625,0.111328125,-0.6171875
174,-1.13720703125,0.141845703125,-0.630615234375
175,-1.165771484375,0.1669921875,-0.609619140625
176,-1.025390625,0.12744140625,-0.568115234375
177,-0.95947265625,0.124755859375,-0.505859375
178,-0.8994140625,0.10009765625,-0.4365234375
179,-0.8193359375,0.081298828125,-0.3544921875
180,-0.741455078125,0.060791015625,-0.26904296875
181,-0.66796875,0.055908203125,-0.206298828125
182,-0.630859375,0.056396484375,-0.155029296875
183,-0.62939453125,0.072021484375,-0.12158203125
184,-0.629638671875,0.090087890625,-0.110107421875
185,-0.625732421875,0.101806640625,-0.111328125
186,-0.597412109375,0.1044921875,-0.118896484375
187,-0.60400390625,0.10546875,-0.122802734375
188,-0.63818359375,0.1064453125,-0.140869140625
189,-0.6748046875,0.095458984375,-0.155517578125
190,-0.834228515625,0.1025390625,-0.1611328125
191,-0.9775390625,0.087158203125,-0.1728515625
192,-1.004150390625,0.0595703125,-0.164794921875
193,-1.13134765625,0.03662109375,-0.17529296875
194,-0.984375,-0.045654296875,-0.187255859375
195,-1.00390625,-0.125244140625,-0.17919921875
196,-1.2373046875,-0.1044921875,-0.15576171875
197,-1.686767578125,-0.0791015625,-0.15966796875
198,-1.1376953125,-0.186767578125,-0.12890625
199,-1.204345703125,-0.254638671875,-0.083740234375
200,-1.051025390625,-0.301513671875,-0.01953125
201,-0.880126953125,-0.3779296875,0.02685546875
202,-1.087158203125,-0.374267578125,0.066650390625
203,-1.059326171875,-0.38427734375,0.0810546875
204,-1.012939453125,-0.384765625,0.083740234375
205,-1.00244140625,-0.32373046875,0.05712890625
206,-0.909912109375,-0.265625,0.040771484375
207,-0.8515625,-0.2099609375,0.02490234375
208,-0.7705078125,-0.183837890625,-0.00732421875
209,-0.710693359375,-0.179443359375,-0.037841796875
210,-0.662841796875,-0.163330078125,-0.0654296875
211,-0.6875,-0.133056640625,-0.080078125
212,-0.68798828125,-0.1123046875,-0.093017578125
213,-0.713134765625,-0.0908203125,-0.0927734375
214,-0.697509765625,-0.097900390625,-0.12939453125
215,-0.70068359375,-0.10107421875,-0.138427734375
216,-0.724853515625,-0.108154296875,-0.13525390625
217,-0.71923828125,-0.107421875,-0.14892578125
218,-0.739501953125,-0.115234375,-0.15380859375
219,-0.752197265625,-0.125732421875,-0.171875
220,-0.804443359375,-0.132080078125,-0.186767578125
221,-0.92578125,-0.140869140625,-0.207275390625
222,-0.962158203125,-0.135986328125,-0.21533203125
223,-1.051513671875,-0.1396484375,-0.216064453125
224,-1.093994140625,-0.114013671875,-0.226318359375
225,-1.063232421875,-0.189697265625,-0.249755859375
226,-1.04833984375,-0.244140625,-0.27294921875
227,-1.387451171875,-0.1796875,-0.315673828125
228,-1.340087890625,-0.211669921875,-0.34326171875
229,-0.837158203125,-0.32421875,-0.387939453125
230,-0.91455078125,-0.47119140625,-0.5078125
231,-0.817626953125,-0.481689453125,-0.57568359375
232,-0.788818359375,-0.47412109375,-0.642822265625
233,-0.887451171875,-0.418701171875,-0.69091796875
234,-0.9296875,-0.402587890625,-0.71484375
235,-0.929931640625,-0.39306640625,-0.68505859375
236,-1.0126953125,-0.37646484375,-0.660400390625
237,-0.93701171875,-0.37646484375,-0.620849609375
238,-0.880859375,-0.36083984375,-0.565185546875
239,-0.841552734375,-0.33056640625,-0.5087890625
240,-0.780517578125,-0.304443359375,-0.437744140625
241,-0.72265625,-0.288818359375,-0.37451171875
242,-0.655029296875,-0.2529296875,-0.315673828125
243,-0.599365234375,-0.22509765625,-0.274169921875
244,-0.584228515625,-0.192626953125,-0.23046875
245,-0.5712890625,-0.167236328125,-0.211181640625
246,-0.58203125,-0.140869140625,-0.17919921875
247,-0.5791015625,-0.148681640625,-0.17626953125
248,-0.5546875,-0.158203125,-0.175537109375
249,-0.577392578125,-0.1796875,-0.192626953125
250,-0.62939453125,-0.19873046875,-0.203369140625
251,-0.7119140625,-0.2109375,-0.221923828125
252,-0.786376953125,-0.221435546875,-0.237060546875
253,-0.86865234375,-0.24658203125,-0.270751953125
254,-1.081787109375,-0.260986328125,-0.287109375
255,-1.052734375,-0.28662109375,-0.305419921875
256,-0.917724609375,-0.351806640625,-0.304443359375
257,-1.10986328125,-0.329345703125,-0.2978515625
258,-1.251220703125,-0.265380859375,-0.32373046875
259,-1.430419921875,-0.243896484375,-0.29052734375
260,-1.03662109375,-0.2734375,-0.26025390625
261,-1.10546875,-0.406494140625,-0.231201171875
262,-1.017578125,-0.493408203125,-0.177978515625
263,-0.84326171875,-0.54248046875,-0.088623046875
264,-0.978759765625,-0.48974609375,-0.041259765625
265,-0.991455078125,-0.4599609375,0.0009765625
266,-0.8955078125,-0.48193359375,0.010986328125
267,-0.936767578125,-0.4609375,0.009521484375
268,-0.878662109375,-0.428466796875,0.004150390625
269,-0.862548828125,-0.396240234375,-0.0107421875
270,-0.81494140625,-0.371826171875,-0.02490234375
271,-0.738037109375,-0.355224609375,-0.044677734375
272,-0.696533203125,-0.322021484375,-0.070556640625
273,-0.68798828125,-0.281494140625,-0.0849609375
274,-0.70947265625,-0.21630859375,-0.099609375
275,-0.72412109375,-0.15869140625,-0.1015625
276,-0.70751953125,-0.113525390625,-0.11328125
277,-0.70654296875,-0.08740234375,-0.116943359375
278,-0.70703125,-0.078369140625,-0.1162109375
279,-0.6962890625,-0.073974609375,-0.129638671875
280,-0.68212890625,-0.078369140625,-0.1435546875
281,-0.722412109375,-0.0791015625,-0.143798828125
282,-0.78173828125,-0.073974609375,-0.15673828125
283,-0.883544921875,-0.07666015625,-0.165283203125
284,-0.977294921875,-0.074951171875,-0.16796875
285,-1.073486328125,-0.060302734375,-0.166748046875
286,-1.1240234375,-0.0458984375,-0.16796875
287,-0.935302734375,-0.120361328125,-0.21728515625
288,-1.082275390625,-0.1005859375,-0.23583984375
289,-1.547607421875,0.000732421875,-0.23193359375
290,-1.243896484375,-0.059814453125,-0.28173828125
291,-0.939697265625,-0.12939453125,-0.3232421875
292,-0.985595703125,-0.13330078125,-0.4560546875
293,-0.758056640625,-0.189453125,-0.572021484375
294,-0.99169921875,-0.087890625,-0.636962890625
295,-1.151611328125,0.02294921875,-0.68505859375
296,-0.916259765625,0.016357421875,-0.68896484375
297,-0.93408203125,0.026611328125,-0.6787109375
298,-1.033935546875,0.031494140625,-0.650146484375
299,-1.039306640625,0.022216796875,-0.618896484375
300,-0.982177734375,0.008056640625,-0.5654296875
301,-0.93994140625,-0.011962890625,-0.500732421875
302,-0.9052734375,-0.028076171875,-0.441650390625
303,-0.81591796875,-0.04931640625,-0.37255859375
304,-0.7109375,-0.061767578125,-0.31201171875
305,-0.669189453125,-0.057373046875,-0.25537109375
306,-0.66455078125,-0.02099609375,-0.201904296875
307,-0.6611328125,0.0009765625,-0.177001953125
308,-0.6416015625,0.019775390625,-0.15234375
309,-0.63134765625,0.036376953125,-0.141845703125
310,-0.63623046875,0.04296875,-0.1328125
311,-0.63720703125,0.045654296875,-0.12646484375
312,-0.620849609375,0.037109375,-0.13818359375
313,-0.6748046875,0.03271484375,-0.14453125
314,-0.807373046875,0.05517578125,-0.15478515625
315,-0.93798828125,0.0712890625,-0.159423828125
316,-1.098876953125,0.112060546875,-0.158447265625
317,-1.172607421875,0.1396484375,-0.1669921875
318,-1.03515625,0.0849609375,-0.160400390625
319,-1.165771484375,0.098388671875,-0.1474609375
320,-1.5126953125,0.178955078125,-0.127197265625
321,-1.34228515625,0.171142578125,-0.0986328125
322,-1.260498046875,0.0986328125,-0.0244140625
323,-1.185302734375,0.0234375,0.051025390625
324,-1.03173828125,-0.165283203125,0.1318359375
325,-0.931884765625,-0.257568359375,0.193115234375
326,-0.73583984375,-0.2685546875,0.226318359375
327,-0.939453125,-0.147705078125,0.21533203125
328,-1.008056640625,-0.078125,0.18212890625
329,-0.987060546875,-0.017822265625,0.136474609375
330,-0.994140625,0.030517578125,0.095458984375
331,-0.990234375,0.059326171875,0.071533203125
332,-0.968505859375,0.08056640625,0.04638671875
333,-0.9150390625,0.0751953125,0.018798828125
334,-0.840576171875,0.070556640625,-0.006103515625
335,-0.758544921875,0.07666015625,-0.02294921875
336,-0.70947265625,0.09375,-0.043701171875
337,-0.6875,0.1025390625,-0.056396484375
338,-0.678466796875,0.11474609375,-0.074951171875
339,-0.695556640625,0.11962890625,-0.092529296875
340,-0.70556640625,0.127685546875,-0.096923828125
341,-0.723388671875,0.134033203125,-0.106689453125
342,-0.728759765625,0.127685546875,-0.098876953125
343,-0.692626953125,0.120361328125,-0.1103515625
344,-0.734130859375,0.12255859375,-0.114990234375
345,-0.85791015625,0.147216796875,-0.1181640625
346,-0.90234375,0.1787109375,-0.12646484375
347,-0.972900390625,0.202880859375,-0.135986328125
348,-1.069091796875,0.225341796875,-0.163818359375
349,-1.12744140625,0.233154296875,-0.163330078125
350,-1.086669921875,0.193359375,-0.195556640625
351,-1.1220703125,0.16943359375,-0.2490234375
352,-1.3251953125,0.21923828125,-0.285888671875
353,-1.38818359375,0.18798828125,-0.32666015625
354,-0.9404296875,0.04833984375,-0.38720703125
355,-0.91845703125,-0.091064453125,-0.496337890625
356,-0.829345703125,-0.10498046875,-0.562744140625
357,-0.90966796875,-0.10107421875,-0.61181640625
358,-1.170654296875,-0.0126953125,-0.620361328125
359,-1.09228515625,-0.01708984375,-0.61669921875
360,-1.15869140625,-0.036376953125,-0.602294921875
361,-1.1630859375,-0.029541015625,-0.551025390625
362,-1.02587890625,-0.067626953125,-0.504638671875
363,-0.9794921875,-0.064208984375,-0.439208984375
364,-0.90966796875,-0.0390625,-0.38427734375
365,-0.807373046875,-0.01123046875,-0.308837890625
366,-0.714599609375,0.029052734375,-0.25830078125
367,-0.636962890625,0.04443359375,-0.2109375
368,-0.62109375,0.07177734375,-0.17626953125
369,-0.623291015625,0.08203125,-0.1689453125
370,-0.620361328125,0.094970703125,-0.16162109375
371,-0.60302734375,0.096923828125,-0.159912109375
372,-0.61328125,0.09375,-0.166015625
373,-0.6396484375,0.09228515625,-0.17041015625
374,-0.66162109375,0.078125,-0.177490234375
375,-0.711669921875,0.07763671875,-0.2001953125
376,-0.77783203125,0.074951171875,-0.212158203125
